prefLabel_en,verbatim_term,identity,title
shell,calcined iron oyster shell,p049r_1,Casting of lead
shell,calcined oyster shells,p080v_1,Founders of small works  of tin
shell,shell of crabs &amp; crayfish,p106v_1,Casting in gold
blue,blue,p073r_1,For making blue varnish
blue,blue of flowers florey or of flanders,p073r_1,For making blue varnish
maplewood,maplewood,p073r_4,For making gray wood
bronzing,bronzing,p074r_1,For bronzing white
arabic,arabic,p074r_3,For making varnish
arabic,gum arabic,p074v_2,For making yellow varnish
arabic,gum arabic,p079v_1,For making varnish
arrabeic,arrabeic,p074r_3,For making varnish
vermillion,vermillion,p075r_1,Red gum
vermillion,vermillion,p163v_2,Crocum
solle,solle,p075r_4,For making aquafortis
saltpetre,saltpetre,p075r_5,Or moulu
rainwater,rainwater,p075v_1,For making gray wood
rainwater,rainwater,p078r_3,For making green trwood
madder,madder,p076r_2,For making wood red
fustet,fustet,p076r_5,For making it yellow
goumiche,goumiche,p076v_2,For making black goumiche
medicine,medicine,p077r_2, Medicine of the orientals against all maladies
rosemary,rosemary,p077r_2, Medicine of the orientals against all maladies
rosemary,rosemary,p102v_2,Infusion of anthos or rosemary
benzoin,benzoin,p077r_4,Recipe for making bronze and varnish of many sorts
benzoin,benzoin just as coarsely pestled,p077r_4,Recipe for making bronze and varnish of many sorts
trwood,trwood,p078r_3,For making green trwood
ironware,ironware,p079r_1,Making gray wood
eggshell,eggshell,p080r_2,Very hard white stucco
ardide,ardides,p081v_2,Making copper and latten run
saltwater,saltwater,p083r_2,Sand for copper medals
grime,grime,p083v_2, Molding in relief on one part and hollow on the other
flake,flakes,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
metalline,metalline,p085v_4,Experimented sands
metalline,metalline,p115v_1,Cast of tin
metalline,metalline,p129r_3,Viper color
k,k,p086v_1,Excellent sand for lead, tin, and copper
k,old k,p147v_1,+Cast of copper alloyed with ☾, which is like very base solder / ard and old K and some R out of xii
rock,rock,p087v_3,Sand of the mine of Thoulouse
rock,rock,p088v_2,Mineral sand
rock,rock,p110r_2,Rock &amp; grotto
rock,d’araucq rock alum,p074r_3,For making varnish
rock,rock alum,p102r_3,Ciment royal
dust,dust,p088r_5,Baker
dust,dust,p106v_2,
dust,dust,p120v_6,Keeping dry flowers in the same state all year
ammoniac,ammoniac,p089v_1,Sal ammoniac and alabaster
ammoniac,gum ammoniac,p010r_1,Counterfeit jasper
ammoniac,gum ammoniac,p042r_2,Wax for seal and imprint
ammoniac,gum ammoniac,p101v_4,Gum ammoniac
ammoniac,sal ammoniac,p013r_2,For dyeing
ammoniac,sal ammoniac,p038r_4,Amber
ammoniac,sal ammoniac,p047r_1,For teeth
ammoniac,sal ammoniac,p048r_4,Keeping birds and animals
ammoniac,sal ammoniac,p053r_4,Molding with paper
ammoniac,sal ammoniac,p069r_2,Sand
ammoniac,sal ammoniac,p073r_5,For making bronze in gold color
ammoniac,sal ammoniac,p073v_4,Color of burnished copper
ammoniac,sal ammoniac,p075r_5,Or moulu
ammoniac,sal ammoniac,p076r_3,For making it blue
ammoniac,sal ammoniac,p076r_4,For making it violet 
ammoniac,sal ammoniac,p076r_5,For making it yellow
ammoniac,sal ammoniac,p079r_3,For making bronze in the color of gold
ammoniac,sal ammoniac,p081v_2,Making copper and latten run
ammoniac,sal ammoniac,p083r_6,Excellent sand
ammoniac,sal ammoniac,p089v_1,Sal ammoniac and alabaster
ammoniac,sal ammoniac,p089v_2,Glassmakers’ white sand from the mine, mixed with sal ammoniac
ammoniac,sal ammoniac,p090r_1,Sal ammoniac and iron dross
ammoniac,sal ammoniac,p098r_3,Locksmith
ammoniac,sal ammoniac,p098v_5,Founding
ammoniac,sal ammoniac,p104r_2,For etching on iron
ammoniac,sal ammoniac,p106r_2,Making gold run for casting
ammoniac,sal ammoniac,p116v_3,Cast for copper and latten
ammoniac,sal ammoniac,p117v_4,Molding à noyau figures of wax or medals of lead
ammoniac,sal ammoniac,p118r_5,Sal ammoniac
ammoniac,sal ammoniac,p118v_1,Casting in frames
ammoniac,sal ammoniac,p120r_2,Sand for casting in gold
ammoniac,sal ammoniac,p121v_1,For casting in silver
ammoniac,sal ammoniac,p123r_1, A means di far correr lotnegra
ammoniac,sal ammoniac,p134v_1,For making ☀ run
ammoniac,sal ammoniac,p135r_1,Couleur for gold or mixture
ammoniac,sal ammoniac,p135v_1,Casting in ☼
ammoniac,sal ammoniac,p136v_1,For casting in latten
ammoniac,sal ammoniac,p137r_1,For casting in red copper
ammoniac,sal ammoniac,p137r_2,Huile tingente to make metals run
ammoniac,sal ammoniac,p147v_4,Cast of latten
ammoniac,sal ammoniac,p154v_1,Latten
ammoniac,sal ammoniac,p161r_1,Preparation of sand for frames
ammoniac,pulverized sal ammoniac,p111v_1,Sal ammoniac water
mustard,mustard,p089v_2,Glassmakers’ white sand from the mine, mixed with sal ammoniac
mustard,excellent mustard,p048r_3,Excellent mustard
mustard,clear mustard,p113r_1,Tempering the sand and molding the first cast
mustard,thin mustard,p121v_1,For casting in silver
soil,soil,p090v_2,Orange trees
rooftile,rooftile,p091r_2,Molding with cuttlefish bone
oily,oily,p091r_2,Molding with cuttlefish bone
verd,verd,p092r_3,Potin
flint,flint,p093r_5,Sand
rust,rust,p093v_1,Faces in distemper
rust,rust,p112v_1,For molding Making the arrangement and disposition of the animal
rust,rust,p126v_1,Crocum ferri
rust,iron rust,p126v_1,Crocum ferri
pearled,pearled,p094r_1,Furbisher
felinder,felinder,p094r_1,Furbisher
glued,glued,p094r_1,Furbisher
glued,glued to the quarton,p124r_3,Spider’s web
flesh,flesh,p094r_1,Furbisher
flesh,flesh,p126v_3,Plants difficult to burn in the noyau
flesh,raw mutton flesh,p011v_2,For getting rid of the redness of eyes or bruising
flesh,well minced flesh with the yolk of a hard-boiled egg,p120r_3,IlNightingale
flesh,delicate flesh,p120r_3,IlNightingale
flin,flin,p094r_1,Furbisher
fresil,fresil,p094r_1,Furbisher
rowan,,rowan,,p094r_1,Furbisher
waxed,waxed,p094r_1,Furbisher
waxed,waxed canvas,p023r_1,On petards
waxed,waxed canvas,p050r_1,Keeping fruit for the entire year
waxed,waxed canvas,p167r_1,Petards
waxed,waxed paper,p045r_1,Loading an arquebus with hail shot
waxed,waxed cloth,p045r_1,Loading an arquebus with hail shot
bloodstone,bloodstone,p094r_1,Furbisher
bloodstone,bloodstone,p096v_2,Color of water
bloodstone,bloodstone,p097r_2,Gilding
bloodstone,bloodstone,p097r_3,Gilding with silver
thunderstone,thunderstone,p094r_1,Furbisher
felin,felin,p094r_1,Furbisher
tow,tow,p098r_3,Locksmith
estamiere,estamiere,p098r_3,Locksmith
tinning,tinning,p098r_3,Locksmith
brine,brine,p098v_2,Salted artichokes
down,down,p098v_4,Birds
down,down,p107r_1,Catching lizards and snakes
firestone,firestone,p101r_1,Topaz
topaz,topaz,p101r_1,Topaz
topaz,topaz,p101v_2,Topaz
jacinth,jacinth,p101v_1,Jacinth
jacinth,oriental jacinth,p008v_3,Polishing of stones
unleaded,unleaded,p102r_1,Provisions for the work of Colchis
antho,anthos,p102v_2,Infusion of anthos or rosemary
ointment,ointment,p103r_1,Against burns, excellent
ointment,soft &amp; white ointment,p103r_1,Against burns, excellent
bile,bile,p103v_3,For making colors run
earwax,earwax,p103v_4,Earwax
foam,foam,p103v_4,Earwax
foam,wine foam,p020v_2,Against winds, colic, &amp;c
foam,foam of urine,p103v_4,Earwax
gravel,gravel,p104r_3,Good mixture to color gold
gravel,gravel,p106v_3,Tiles
enameling,enameling,p104r_5,Enameling a cornaline
enameling,enameling,p169r_1,List of processes
stavesacre,stavesacre,p104v_1,Against dogs’ mange
mealworm,mealworms,p105v_5,Nightingale
mealworm,live mealworms,p120r_3,IlNightingale
animal,animal,p107r_1,Catching lizards and snakes
spat,spat,p107r_1,Catching lizards and snakes
spat,spat,p119v_1,Fashion of preparing a spalt spat
spat,spat from germany,p137v_1,Tempering sand for molds of flat medals
woollen,woollen,p107r_1,Catching lizards and snakes
tondure,tondure,p107r_1,Catching lizards and snakes
tondure,tondure of cloth,p142v_3,Lute for luting your molds
lucertum,lucerta,p107r_1,Catching lizards and snakes
spalt,spalt,p108r_2,Spalt
impurity,impurities,p108r_2,Spalt
impurity,impurities,p143v_2,Iron filings
impurity,impurity,p108r_2,Spalt
piss,piss,p109v_1,Toad
magnet,magnet,p109v_1,Toad
mineral,mineral,p110r_2,Rock &amp; grotto
mineral,minerals,p110r_2,Rock &amp; grotto
mineral,minerals,p118r_3,For grottos
salty,salty,p111v_1,Sal ammoniac water
salty,water moderately salty,p118v_1,Casting in frames
chestnut,chestnuts,p111v_1,Sal ammoniac water
feather,feather,p112r_1,For tempering sand
feather,feather,p157v_2,Molding a bird
feather,feather,p162v_4,Molds of things that do not release
feather,partridge feather,p075v_2,For gilding on wood
feather,feather alum,p106r_2,Making gold run for casting
feather,feather alum,p106v_1,Casting in gold
feather,feather alum,p106v_2,
feather,feather alum,p107r_1,Catching lizards and snakes
feather,feather alum,p108r_2,Spalt
feather,feather alum,p111v_5,Composition of sand
feather,feather alum,p112r_3,Molding en noyau. Mixture of sand
feather,feather alum,p115r_1,Make the cast, reheat the molds, &amp;c Note about everything above |-|
feather,feather alum,p117r_1,A means of molding flowers and plants
feather,feather alum,p117v_3,Sand that was used
feather,feather alum,p118v_1,Casting in frames
feather,feather alum,p120r_2,Sand for casting in gold
feather,feather alum,p120v_1,Crocum ferri
feather,feather alum,p120v_3,Making silver run
feather,feather alum,p121v_1,For casting in silver
feather,feather alum,p128r_1,Casting in silver and gold
feather,feather alum,p132v_2,Crocum ferri
feather,feather alum,p140v_3,Cast of lead and tin in plaster
feather,feather alum,p148v_1,Molding turtles
feather,feather alum,p164v_2,Sand
feather,good feather alum,p107r_1,Catching lizards and snakes
feather,pure feather alum, reheated &amp; pulverized,p121v_1,For casting in silver
enameled,enameled,p116r_4,A way to grind enamel gold very delicate gold rose leaves and others
enameled,enameled,p160v_2,Delicate work of gold or of silver
manure,manure,p116v_1,Molding snakes in all weather
manure,warm manure,p143r_1,Molding turtles
snake,snake,p116v_1,Molding snakes in all weather
marcasite,marcasites,p118r_3,For grottos
marcasite,sulfurous marcasites,p118r_3,For grottos
stuf,stuf,p118r_3,For grottos
mushroom,mushrooms,p118r_3,For grottos
tisane,tisane,p118v_1,Casting in frames
smoked,smoked,p118v_1,Casting in frames
smoked,smoked,p119r_1,Advice about the above
smoked,smoked,p128v_1,Whitening of cast silver
smoked,smoked,p153r_1,Molding hollow for seals or other things
aspalt,aspalt,p119r_1,Advice about the above
billon,billon,p119v_2,Excellent secret for molding hollow and very delicately in fine gold
crocum,crocum,p120r_2,Sand for casting in gold
crocum,crocum,p120v_3,Making silver run
crocum,crocum,p121v_1,For casting in silver
crocum,crocum,p126v_1,Crocum ferri
crocum,crocum,p126v_3,Plants difficult to burn in the noyau
crocum,crocum,p127v_1,Founders’ earth
crocum,crocum,p128r_1,Casting in silver and gold
crocum,crocum,p132v_2,Crocum ferri
crocum,crocum,p134r_2,Sand of crocum
crocum,crocum,p135v_1,Casting in ☼
crocum,crocum,p140v_3,Cast of lead and tin in plaster
crocum,crocum,p141r_1,Molding a crayfish
crocum,crocum,p143r_2,Molders from Foix
crocum,crocum,p144r_1,Turtles
crocum,crocum,p145v_1,Molding plants and flowers
crocum,crocum,p148v_1,Molding turtles
crocum,crocum,p150v_1,Molding hollow
crocum,crocum,p152v_1,Repairing cast things
crocum,crocum,p153r_2,Giving the thickness that you wish to a medal
crocum,crocum,p154r_4,Iron scales
crocum,crocum,p158r_1,Mercury in the molds for cleaning
crocum,crocum,p162r_2,Aes ustum
crocum,crocum,p163v_2,Crocum
crocum,crocum,p164v_2,Sand
couleur,couleur,p120r_2,Sand for casting in gold
couleur,couleur,p134v_1,For making ☀ run
couleur,couleur,p135r_1,Couleur for gold or mixture
couleur,couleur,p135v_1,Casting in ☼
luting,luting,p121v_2,Silver for casting
luting,luting,p127v_1,Founders’ earth
luting,luting,p142v_3,Lute for luting your molds
crayfish,crayfish,p122v_2,Molding hollow
otnegra,otnegra,p123r_1, A means di far correr lotnegra
filing,filings,p123r_1, A means di far correr lotnegra
filing,filings,p126v_1,Crocum ferri
filing,filings,p143v_2,Iron filings
filing,filings,p148r_4,Crocum ferri
filing,filings,p159v_1,Cleaning files
filing,filings,p161v_1,Crocum ferri
filing,pin filings,p005v_1,For bronzing in yellow and white
filing,pin filings,p075r_2,Bronze of copper
filing,pin filings,p078v_4,For making bronze
filing,pin filings,p147v_4,Cast of latten
filing,latten filings,p008v_4,Mixture of Pewterers 
filing,filings of talc or of pins,p010r_1,Counterfeit jasper
filing,silver filings,p039r_1,Goldsmith
filing,gold filings,p039r_1,Goldsmith
filing,iron filings,p056r_1,Excellent tempering bath for cuirass bodies
filing,iron filings,p073r_4,For making gray wood
filing,iron filings,p075v_1,For making gray wood
filing,iron filings,p079r_1,Making gray wood
filing,iron filings,p098v_5,Founding
filing,iron filings,p143v_2,Iron filings
filing,lead filings,p060r_3,Oil
filing,copper filings,p073v_4,Color of burnished copper
filing,copper filings,p078v_2,For making bronze in the color of gold
filing,copper filings,p120v_3,Making silver run
filing,needle filings,p120v_1,Crocum ferri
filing,fine copper filings,p123r_1, A means di far correr lotnegra
filing,filings of needles,p132v_2,Crocum ferri
filing,good filings,p143v_2,Iron filings
filing,metal filings,p154r_5,Metal filings
filing,tin and lead filings,p154r_5,Metal filings
filing,rusty filings,p161v_1,Crocum ferri
zedoary,zedoary,p123r_1, A means di far correr lotnegra
metallic,metallic,p123r_1, A means di far correr lotnegra
quarton,quarton,p124r_3,Spider’s web
syrup,syrup,p126r_1,Molding fruits and animals in sugar
syrup,syrup of sweet jujubes,p001v_1,For easing the belly
syrup,capilli veneris syrup,p037r_2,Medicine for the stomach which heats it and unstops the liver
mold,molds,p128r_1,Casting in silver and gold
mold,mold,p131v_1,When the cast of tin or lead becomes porous
mold,mold,p133v_2,Thing that does not release
bullitoyre,bullitoyre,p128v_1,Whitening of cast silver
bullitoyre,common bullitoyre,p128v_1,Whitening of cast silver
plant,plants,p131r_1,Plants that are awkward to burn in the mold
cheese,cheese,p131r_4,For teaching a dog well
amalgam,amalgam,p132v_3,Gilding animals cast in silver
☀,☀,p134v_1,For making ☀ run
phlegm,phlegm,p134v_3,Secret for soldering gold and silver in small works
sol,sol,p135v_1,Casting in ☼
nastiness,nastiness,p137r_2,Huile tingente to make metals run
nastiness,nastiness,p143v_2,Iron filings
talcum,talcum,p138v_1,Talcum mixed in the molds
soldered,soldered,p138v_2,Gold cast very thinly
soldered,soldered,p159r_3, Fish glue
letter,letter,p142v_1,Molding grasshoppers and things too thin
cinnabar,cinnabar,p142v_1,Molding grasshoppers and things too thin
cinnabar,cinnabar,p163v_2,Crocum
paintbrush,paintbrush,p144r_1,Turtles
charcoaled,charcoaled,p145r_2,Cuttlefish bone
whitening,whitening,p148r_2,Whitening
whitening,whitening,p154r_2,Cutting lead
electrum,electrum,p149r_2,Base gold from Germany, electrum
wire,wire,p149r_3,Various arts from Germany
wire,iron wire,p094r_1,Furbisher
wire,iron wire,p107r_1,Catching lizards and snakes
wire,iron wire,p111r_5,Iron wire
wire,iron wire,p112v_1,For molding Making the arrangement and disposition of the animal
wire,iron wire,p114r_1,Second cast
wire,iron wire,p117r_1,A means of molding flowers and plants
wire,iron wire,p117v_1,For making the ashes of flowers and plants leave molds
wire,iron wire,p121v_2,Silver for casting
wire,iron wire,p122r_1,Arranging various animals
wire,iron wire,p122r_2,Flower in the mouth of the snake
wire,iron wire,p123r_1, A means di far correr lotnegra
wire,iron wire,p124v_3,A means to make the gate for small female lizards
wire,iron wire,p127v_1,Founders’ earth
wire,iron wire,p129v_4,Spider molded on a leaf
wire,iron wire,p130r_1,Animals dried in an oven
wire,iron wire,p133r_3,Marks from the points of iron wire which are found on the head of the animal
wire,iron wire,p133v_3,Various animals entwined
wire,iron wire,p134v_2, For gold casts in large works
wire,iron wire,p137r_3,Clamps
wire,iron wire,p141r_1,Molding a crayfish
wire,iron wire,p144r_1,Turtles
wire,iron wire,p145v_1,Molding plants and flowers
wire,iron wire,p149r_3,Various arts from Germany
wire,iron wire,p150v_1,Molding hollow
wire,iron wire,p156v_1,Molding a fly
wire,iron wire,p157v_2,Molding a bird
wire,annealed iron wire,p094r_1,Furbisher
wire,wire of the same metal,p107r_1,Catching lizards and snakes
wire,archal wire,p109v_2,Killing snakes for molding
wire,iron or latten wire,p129v_4,Spider molded on a leaf
wire,latten wire,p129v_4,Spider molded on a leaf
wire,latten wire,p130r_4,Molding a single vine leaf
wire,latten wire,p152v_1,Repairing cast things
wire,latten wire,p154v_5,Strawberries
wire,latten wire,p155v_1,Rose
wire,latten wire,p170r_6,Cleaning closed molds
wire,thick iron wire,p146v_1,Molding turtles
wire,iron or steel wire,p165r_6,Repairing snakes and lizards
wire,thin wire of latten,p170r_6,Cleaning closed molds
varnishing,varnishing,p151v_1,Wheat oil
silvered,silvered,p151v_1,Wheat oil
silvered,silvered,p152r_1,Molding a rat
silvered,silvered &amp; burnished paper,p068r_1,Fanciful tables
bullitoire,bullitoire,p154r_2,Cutting lead
leady,leady,p154r_3,Sweetening silver
leady,leady,p165v_5,Silver
salpeter,salpeter,p154r_5,Metal filings
crust,crust,p162v_4,Molds of things that do not release
crust,crust of bread,p074r_3,For making varnish
ambergri,ambergris,p163r_1,Perfumer
civet,civet,p163r_1,Perfumer
real,reals,p164r_3,Leady silver
slaver,slaver,p165v_1,Stance of animals
☉,☉,p166v_4,Softening gold
☉,finer ☉ than the other one,p052r_1,The work done in Algiers
pulverin,pulverin,p167r_1,Petards
perfume,perfume,p169v_2,Reducing a round figure to a hollow form
paint,paint,p170r_6,Cleaning closed molds
opiate,opiate,p170v_2,Against plague
rutum,ruta,p170v_3,For preserving
acetum,acetum,p170v_3,For preserving
aceto,aceto,p170v_3,For preserving
leaves of mallow &amp; gilliflower,leaves of mallow &amp; gilliflower,p001v_1,For easing the belly
marshmallow root,marshmallow root,p001v_1,For easing the belly
prunes of saint antonin,prunes of saint antonin,p001v_1,For easing the belly
blacksmith’s salt,blacksmith’s salt,p002v_3,Sapphire
venice laque platte,venice laque platte,p003r_1,Counterfeit coral
pestled than of glass,pestled than of glass,p003r_1,Counterfeit coral
gules red enamel,gules red enamel,p003r_1,Counterfeit coral
thorn branch,thorn branch,p003r_1,Counterfeit coral
pix graeca,pix graeca,p003r_3,Thick varnish for planks
spike lavender,spike lavender,p003v_1,For varnishing
spike lavender,spike lavender,p058v_5,Paintbrushes
spike lavender,spike lavender,p067r_4,Varnish on paper
spike lavender,spike lavender,p097v_1,Mastic varnish dry in a half hour
sieved ash,sieved ashes,p004r_2,For removing varnish from an old panel that is yellowish &amp; varnishing it anew
bread crust,bread crusts,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
bread crust,bread crusts,p051r_2,Cutters of printing plates
hog’s fennel,hog’s fennel,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
cuivre franc,cuivre franc,p005r_1,Steel mirrors
burnished silver,burnished silver,p006r_1,For laying down and seating burnished gold and giving red or green or blue
venice  laque platte,venice  laque platte,p006r_1,For laying down and seating burnished gold and giving red or green or blue
burnished gold,burnished gold,p006r_1,For laying down and seating burnished gold and giving red or green or blue
burnished gold,burnished gold,p029v_2,Layer of burnished gold on paper
burnished gold,burnished gold,p029v_6,Dragon’s blood
burnished gold,burnished gold,p066r_5,Gilding molding for panels with or mat
burnished gold,burnished gold,p161r_1,Preparation of sand for frames
rouge clair,rouge clair,p006r_1,For laying down and seating burnished gold and giving red or green or blue
rouge clair,rouge clair,p040v_1,Cross of the commanders of Malta
rouge clair,rouge clair,p124v_1,Rouge clair enamel
rouge clair,rouge clair,p157r_2,Rouge clair
azur d’esmail,azur d’esmail,p006r_1,For laying down and seating burnished gold and giving red or green or blue
azur d’esmail,azur d’esmail,p007r_2,For coloring stamped trunks
azur d’esmail,azur d’esmail,p010r_4,Purple color
azur d’esmail,azur d’esmail,p011r_1,Painting esmail d’azur in oil
azur d’esmail,azur d’esmail,p031v_4,Painting on glass
azur d’esmail,azur d’esmail,p039v_3,Tracing some history on glass
azur d’esmail,azur d’esmail,p056v_1,Painter
azur d’esmail,azur d’esmail,p058v_4,Azure
azur d’esmail,azur d’esmail,p058v_5,Paintbrushes
azur d’esmail,azur d’esmail,p059r_2,Azure
azur d’esmail,azur d’esmail,p061v_3,Azur d’esmail in oil
azur d’esmail,azur d’esmail,p064r_2,Fatty oil
azur d’esmail,azur d’esmail,p064v_3,Softening
azur d’esmail,azur d’esmail,p067v_3,Huiles d’essence
azur d’esmail,azur d’esmail,p093v_2,Azure
walnut or linseed oil,walnut or linseed oil,p006r_1,For laying down and seating burnished gold and giving red or green or blue
fine boli armeni,fine boli armeni,p006r_1,For laying down and seating burnished gold and giving red or green or blue
or mat,or mat,p006r_1,For laying down and seating burnished gold and giving red or green or blue
or mat,or mat,p011v_3,For coating with or mat
or mat,or mat,p065r_4,Fatty colors
or mat,or mat,p066r_5,Gilding molding for panels with or mat
or mat,or mat,p066r_6" continued="yes,* Or mat
laque ronde,laque ronde,p006r_1,For laying down and seating burnished gold and giving red or green or blue
enamel cannule,enamel cannules,p006v_1,For ga cachcages
gold color,gold color,p007r_1,For gilding with gold color and tinsel
gold color,gold color,p065r_4,Fatty colors
mine de plomb,mine de plomb,p007r_1,For gilding with gold color and tinsel
sheets of copper or latten,sheets of copper or latten,p007r_2,For coloring stamped trunks
fer blanc,fer blanc,p007r_2,For coloring stamped trunks
fer blanc,fer blanc,p024r_1,Grenades
fer blanc,fer blanc,p102r_2,For the furnace
fer blanc,fer blanc,p139r_1,Casts of lead and tin
barely boiling water,barely boiling water,p007r_4,Fish glue or isinglass and mouth glue
parchment scraping,parchment scrapings,p007r_4,Fish glue or isinglass and mouth glue
finely pulverized golden &amp; yellow marcasite,finely pulverized golden &amp; yellow marcasite,p007v_3,For relieving the pain of G.
boli armeniae,boli armeniae,p007v_4,Against gonorrhea
aquae fabrorum antiquae,aquae fabrorum antiquae,p007v_4,Against gonorrhea
mellis communi,mellis communis,p007v_4,Against gonorrhea
gold leaf,gold leaf,p008r_1,Lettering of gold on paper
gold leaf,gold leaf,p010v_2,Seat for gold leaf on parchment or paper
gold leaf,gold leaf,p010v_3,For cleaning gold leaf applied to iron
gold leaf,gold leaf,p040r_4,Buttons of vermeilles
gold leaf,gold leaf,p052r_1,The work done in Algiers
gold leaf,gold leaf,p056v_1,Painter
gold leaf,gold leaf,p100v_2,For ruby take some gold leaf
gold leaf,gold leaf,p101r_1,Topaz
gold leaf,gold leaf,p131r_3,For adorning beds, mirrors, and suchlike
gold leaf,gold leaf,p136r_1,DEsm Enamelling thin works
argent moulu,argent moulu,p008v_2,Or and argent moulu
argent moulu,argent moulu,p039v_3,Tracing some history on glass
vert de terre,vert de terre,p009v_1,Painters
vert de terre,vert de terre,p129r_2,For wormseed
tin leaf,tin leaf,p010r_1,Counterfeit jasper
tin leaf,tin leaf,p064r_4,Oil colors in water
stil de grain yellow,stil de grain yellow,p010r_2,Stil de grain yellow
stil de grain yellow,stil de grain yellow,p056v_1,Painter
stil de grain yellow,stil de grain yellow,p063r_4,Shadows
stil de grain yellow,stil de grain yellow,p063r_6,Verdigris and another very beautiful bright green
stil de grain yellow,stil de grain yellow,p063v_3,Stil de grain yellow
stil de grain yellow,stil de grain yellow,p129r_2,For wormseed
stil de grain yellow,stil de grain yellow,p135r_3,Vine leaf and small frog
stil de grain yellow,stil de grain yellow,p158v_1,Colors for green leaves
horn used for lantern,horn used for lanterns,p010r_3,Roses
common azur,common azur,p010r_4,Purple color
eggs, divide them in half &amp; take the yolk out, &amp; between the two halves of the white,eggs, divide them in half &amp; take the yolk out, &amp; between the two halves of the white,p010v_4,For whitening ceruse
vert d’azur,vert d’azur,p011r_1,Painting esmail d’azur in oil
esmail d’azur,esmail d’azur,p011r_1,Painting esmail d’azur in oil
esmail d’azur,esmail d’azur,p037v_2,Glassworker
esmail d’azur,esmail d’azur,p038r_3,Sapphire
cooked chimolée,cooked chimolée,p012r_3,Paper
peelings from the fig tree,peelings from the fig tree,p012r_3,Paper
melted wax,melted wax,p012v_1,Molding stucco promptly
melted wax,melted wax,p071r_1,Amber
melted wax,melted wax,p104v_2,For casting
melted wax,melted wax,p109r_2,Wax for molding -
melted wax,melted wax,p109v_1,Toad
melted wax,melted wax,p126r_1,Molding fruits and animals in sugar
melted wax,melted wax,p126v_3,Plants difficult to burn in the noyau
melted wax,melted wax,p129v_4,Spider molded on a leaf
melted wax,melted wax,p134r_1,For mending a pierced mold
melted wax,melted wax,p139v_1,Cast of wax to represent an animal that one has not got
melted wax,melted wax,p140v_1,For casting in sulfur
melted wax,melted wax,p141r_1,Molding a crayfish
melted wax,melted wax,p146v_1,Molding turtles
melted wax,melted wax,p153r_1,Molding hollow for seals or other things
melted wax,melted wax,p156r_1,Molding promptly and reducing a hollow form to a relief
melted wax,melted wax,p156v_1,Molding a fly
melted wax,melted wax,p165v_1,Stance of animals
hog bristle,hog bristle,p012v_3,For whitening enilanroc
hog bristle,hog bristle,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
hog bristle,hog bristle,p114r_1,Second cast
hog bristle,hog bristle,p145v_1,Molding plants and flowers
hog bristle,hog bristle,p163v_3,Repairing
refired enamel,refired enamel,p012v_3,For whitening enilanroc
stones cut in facets and flat,stones cut in facets and flat,p013r_3,Polishing of stones
engraved tai stone,engraved tai stones,p013r_3,Polishing of stones
tammy of raw silk,tammy of raw silk,p013r_4,Fine sieves of raw silk
yellow raw &amp; natural silk,yellow raw &amp; natural silk,p013r_4,Fine sieves of raw silk
blocks of wood,blocks of wood,p014r_1,For walls of earth and rustic construction
stalks of hay or straw,stalks of hay or straw,p014r_1,For walls of earth and rustic construction
branches of heather,branches of heather,p014r_1,For walls of earth and rustic construction
pastel woad,pastel woad,p015r_1,Damasked cloth
pastel woad,pastel woad,p032v_1,Mat maker
pastel woad,pastel woad,p038v_5,Merchant
pastel woad,pastel woad,p039r_2,Pastel woad
guesde woad,guesde woad,p015r_1,Damasked cloth
cloth waste,cloth waste,p015r_2,Foundry casting
cloth waste,cloth waste,p030r_2,Pewterer
cloth waste,cloth waste,p088v_2,Mineral sand
cloth waste,cloth waste,p107r_1,Catching lizards and snakes
cloth waste,cloth waste,p127v_1,Founders’ earth
thin plate of gold,thin plate of gold,p015v_3,Stamping
clove of garlic,clove of garlic,p015v_6,Tooth ache
whitened water,whitened water,p020v_1,For whitening the face
sap squeezed or water  distilled from orange peel,sap squeezed or water  distilled from orange peel,p020v_2,Against winds, colic, &amp;c
foaming wine,foaming wine,p020v_2,Against winds, colic, &amp;c
candied peel,candied peel,p020v_2,Against winds, colic, &amp;c
strong iron peg,strong iron pegs,p021r_2,For firing a cannon at night
substance of the piece,substance of the pieces,p021v_2,Defense of a town
large steel dice,large steel dice,p021v_2,Defense of a town
bits of chain,bits of chain,p021v_2,Defense of a town
coarsely pestling pestled glass,coarsely pestling pestled glass,p021v_2,Defense of a town
buckram strip,buckram strip,p023r_1,On petards
large strip of canva,large strip of canvas,p023r_1,On petards
combustible thing,combustible things,p023r_1,On petards
finest metal one can find,finest metal one can find,p024r_1,Grenades
good eau-de-vie,good eau-de-vie,p024r_1,Grenades
good eau-de-vie,good eau-de-vie,p029v_3,Removing stains
good eau-de-vie,good eau-de-vie,p088r_3,Varnish
good eau-de-vie,good eau-de-vie,p117r_1,A means of molding flowers and plants
good eau-de-vie,good eau-de-vie,p145v_1,Molding plants and flowers
coarsely pestled glass,coarsely pestled glass,p024r_1,Grenades
cast iron,cast iron,p025v_1,Gunner
tin is base,tin is base,p028v_1,Pewterers
